"id","dc.subject[]"
"0b8b6d31-cf49-4bb8-85cc-78a40a40cf6c","Africa Bob Drewes Expeditions||Amphibians"
"299edce9-23d7-4d3e-bdea-501068a4b534","Africa Bob Drewes Expeditions||Iwamoto, Tomio, 1939-"
"238da879-ed4b-4ba7-8b11-87c75232ecbe","Alcazar (Seville, Spain)||Buildings"
"0a656ef1-9036-4f83-9826-a5870287a7ec","Africa Bob Drewes Expeditions||Amphibians"
"028290e9-2cbe-48ab-b2cb-aacfa3008b76","Africa Bob Drewes Expeditions||Plants"
"09388e6b-fa4e-46f0-ad55-02b596e5ef31","Africa Bob Drewes Expeditions||Amphibians"
"2f5f958d-95f1-4dbf-9833-98a048ac239f","Africa Bob Drewes Expeditions||Plants"
"dcd75797-e9b1-4675-89af-d05465bd2e26","Africa Bob Drewes Expeditions"
"9750a37a-84b4-4696-9dd3-373a86bac9d4","Africa Bob Drewes Expeditions||Mammals"
"14753f67-bd53-4ece-b1aa-f5d749dfa1e7","Africa Bob Drewes Expeditions"
"e5b99bdb-6a12-48ff-a58b-48949a69c8bb","Africa Bob Drewes Expeditions||Landscapes"
"5b96c7fd-166d-4e07-8586-e9416bbca95f","Africa Bob Drewes Expeditions||Amphibians"
"46973ed5-b37d-4dbe-84c0-a8efa89e059c","Africa Bob Drewes Expeditions||Mammals"
"0f67362e-9db0-4dd1-bf82-858f07b3485b","Alcazar (Seville, Spain)||Architectural details||Buildings"
"97987db3-9d5b-4c18-9915-004c83a0787a","Africa Bob Drewes Expeditions||Plants"
"ba8deded-6d9b-4b24-95e8-3c483d119919","Africa Bob Drewes Expeditions||Invertebrates"
"b9703ecf-7a5e-47a7-b4fe-66dd73131065","Africa Bob Drewes Expeditions"
"0ac18813-1a08-45a1-b71e-1095347676a5","Africa Bob Drewes Expeditions||Landscapes"
"5d775048-b943-4d79-9312-80e3cf51edfb","Africa Bob Drewes Expeditions||Culture"
"5b6223a1-3108-4f5c-8045-3facb6b9799b","Africa Bob Drewes Expeditions||Culture"
"7933e036-35d6-41c8-bdeb-9050b5333a6f","Africa Bob Drewes Expeditions||Landscapes"
"d5cf14fe-4b40-4399-bdbf-dcc681efd82c","Africa Bob Drewes Expeditions||Amphibians"
"fe6e1639-68cf-446f-8a18-ff54aa5cd408","Africa Bob Drewes Expeditions||Landscapes"
"0804e32d-1c7c-47e4-80d7-7fffa047559c","Africa Bob Drewes Expeditions||Culture"
"41ea09ce-21de-4477-b8b0-81d14a127362","Alcazar (Seville, Spain)||Architectural details||Buildings"
"5a2e3637-5295-4c02-82d5-603a501761f6","Africa Bob Drewes Expeditions||Landscapes"
"da8185e8-202c-4de7-be45-32b634ea373a","Africa Bob Drewes Expeditions||Mammals"
"9da178b1-6c04-475b-9f60-e94b682db130","Africa Bob Drewes Expeditions"
"c717677a-489e-4a7c-ac2f-beb02988279a","Africa Bob Drewes Expeditions"
"11ee5863-325c-4593-99c3-63f9881365fe","Africa Bob Drewes Expeditions"
"1e8e55cc-c8d7-4236-8d35-a3f8489fc36c","Africa Bob Drewes Expeditions"
"5fdb6f1e-6cdb-4d08-a90a-9af5a5bd3a58","Africa Bob Drewes Expeditions"
"56e7eb85-4ddc-4aac-bf19-e89e122628b9","Africa Bob Drewes Expeditions||Iwamoto, Tomio, 1939-"
"069aa380-b96e-4c98-809d-c4245479947e","Africa Bob Drewes Expeditions||Culture"
"af1f513f-591e-410f-b7cf-0cd377f2e3c3","Africa Bob Drewes Expeditions||Landscapes"
"b9d71cb7-c945-466f-a640-df378d1ad7c8","Alcazar (Seville, Spain)||Architectural details||Buildings"
"abdc8ad2-267a-4b44-86d3-8b3764702960","Africa Bob Drewes Expeditions||Landscapes"
"a224f4f8-c4c5-4504-8af4-d01fd8f1185e","Africa Bob Drewes Expeditions"
"2741d16e-4417-4069-96e3-9c5cd8b71741","Africa Bob Drewes Expeditions||Landscapes"
"9818c6fc-7b94-40a5-85e2-35a1277c4890","Africa Bob Drewes Expeditions||Amphibians"
"392afe58-8336-4f09-8c38-20603283973b","Africa Bob Drewes Expeditions"
"cede2675-1245-4025-acc5-7914e6d48d3f","Africa Bob Drewes Expeditions"
"063539e5-7782-4598-afa6-26d9fd0c3d12","Africa Bob Drewes Expeditions||Invertebrates"
"b089904a-85e5-456a-b43a-a15ec11ebcd1","Africa Bob Drewes Expeditions||Mammals"
"f261ffd1-c1f1-4555-b3e0-7773229dad22","Africa Bob Drewes Expeditions||Culture"
"bec91d03-d31e-4628-95d2-e043ab73b5a4","Africa Bob Drewes Expeditions"
"c2eb20d0-6e8c-4878-856f-ab1268a9b5cb","Alcazar (Seville, Spain)||Architectural details||Buildings"
"c4c3ad83-0e36-4409-9351-4cdc03f71e61","Africa Bob Drewes Expeditions"
"e1d3c074-ad68-4c03-ac1e-769f3a457244","Africa Bob Drewes Expeditions"
"289ff5ab-539e-4cb5-98db-f46a10a0c622","Africa Bob Drewes Expeditions"
"809c2947-04e9-4376-82b9-d084dfc15bbf","Africa Bob Drewes Expeditions"
"790cd2cf-f209-470c-831d-8d5a32b3d49d","Africa Bob Drewes Expeditions||Reptiles"
"6a1a5ce1-0b43-45f3-8745-a099b310fed5","Africa Bob Drewes Expeditions||Culture"
"dfeea944-de1e-43de-95d6-8488550da014","Africa Bob Drewes Expeditions||Reptiles"
"d80662e9-1b76-455a-a458-bcb59bc7fb22","Africa Bob Drewes Expeditions||Reptiles"
"94845304-28c6-4a07-83a0-384898709abf","Africa Bob Drewes Expeditions"
"10a9cc22-1cac-4d2a-9416-0a75fd3b8922","Africa Bob Drewes Expeditions||Reptiles"
"446a4507-f4e3-4bb0-8c94-c511c9ace9e9","Alcazar (Seville, Spain)||Architectural details||Buildings"
"fb30b9c1-d8a5-4597-95e9-516b1a029a32","Africa Bob Drewes Expeditions"
"a3bb8445-7bac-4d00-a5f6-58144c80d7a1","Africa Bob Drewes Expeditions||Amphibians"
"edae9bb1-6a1f-429d-a31b-352405b77138","Africa Bob Drewes Expeditions||Culture"
"d3f6828b-a28f-4a3c-bc7f-43021cff0dde","Africa Bob Drewes Expeditions||Amphibians"
"53ad26c1-5b14-4b20-a969-aa4e7b2e2d48","Africa Bob Drewes Expeditions"
"318e9aed-3106-4509-b897-573ba1dc6e09","Africa Bob Drewes Expeditions||Amphibians"
"0222f0cb-6d4e-4cdd-b481-4fa86b4f6671","Africa Bob Drewes Expeditions"
"49f8395b-9a52-48f2-aa25-da7465e5bf0c","Africa Bob Drewes Expeditions||Landscapes"
"714b6ca0-453a-4609-b6a7-61eff7eccc6f","Africa Bob Drewes Expeditions||Amphibians"
"c1285273-8b08-4d3b-8aef-9d4bcbce1a5f","Africa Bob Drewes Expeditions||Reptiles"
"60c67161-61f8-4c3c-b7f5-fb05aed4ba18","Alcazar (Seville, Spain)||Architectural details||Buildings"
"e66f377a-7509-435b-ba97-1fa25b459f3b","Africa Bob Drewes Expeditions||Amphibians"
"3868e697-d5c7-4574-a2bf-da4769b6f9cd","Africa Bob Drewes Expeditions||Reptiles"
"a63110e6-30a9-48c4-a643-059ee27c2408","Africa Bob Drewes Expeditions"
"7328b5ef-8efb-4ca6-8527-870da8934b1a","Africa Bob Drewes Expeditions||Reptiles"
"fedd1ae9-d9b5-4a75-a6a0-6faba61b8b8a","Africa Bob Drewes Expeditions"
"f3b7fb6e-e296-46ee-b88b-0326a11406fd","Africa Bob Drewes Expeditions||Amphibians"
"82f53ff1-e779-4346-9db1-6b3e6d6d5f74","Africa Bob Drewes Expeditions"
"ea17a817-cd48-4573-bcc4-3b6fad439b2b","Africa Bob Drewes Expeditions||Culture"
"b8323416-debf-44b5-906e-38e9b10d351e","Africa Bob Drewes Expeditions||Amphibians"
"70617742-6234-4823-b780-12faaa1481f8","Africa Bob Drewes Expeditions"
"26a0c0fd-2e79-42c3-978b-b4bb0ab24fcc","Alcazar (Seville, Spain)||Architectural details||Buildings"
"607516e6-b898-4b3f-b98d-0b58e313e5a2","Africa Bob Drewes Expeditions"
"aff658cf-6a15-4f65-bdba-d0195deda906","Africa Bob Drewes Expeditions||Culture"
"3e85b737-3a2e-4d9f-bce2-e95e2a9b77af","Africa Bob Drewes Expeditions"
"c8daa0b9-888d-4ed5-9e05-db5418ceca5e","Africa Bob Drewes Expeditions||Culture"
"42a25d3c-9361-4b3e-bfc4-98752bc2a08e","Africa Bob Drewes Expeditions"
"3fba1a1f-846b-4aed-8fbf-c20fd82df4e3","Africa Bob Drewes Expeditions||Amphibians"
"cf6e7958-5e92-4be6-84ac-720a3e376849",""
"6cc429cd-d0da-4791-a1cd-44b8adedad71","Africa Bob Drewes Expeditions||Amphibians"
"80bad5a8-36b6-432f-9c46-39070979744d",""
"d15aec86-c76e-4c71-aa65-f215aa0a974a",""
"28e4ef14-bd36-4928-a617-31c5ef66e730","Alcazar (Seville, Spain)||Architectural details||Buildings"
"d69db8b5-9e32-4776-a0c7-4858e3a6f410","Africa Bob Drewes Expeditions||Invertebrates"
"1f0db8e8-c2e8-4238-aa69-4201baf5470f","Africa Bob Drewes Expeditions"
"a6b57d0e-d9bc-4e35-b16b-e0de9ff7d112",""
"a85ffe34-1711-42b0-a78b-4b77d9401174","Africa Bob Drewes Expeditions||Culture"
"a3c011b5-9cba-4e9f-bafe-e7e897a4c0ce",""
"d43e7859-ff0b-404c-b4cc-cb2fae837cb6","Africa Bob Drewes Expeditions"
"272262ff-2be8-4f8a-8713-e733dbe88b77",""
"be8d2350-9c48-476c-bfe7-6540098e80b9","Africa Bob Drewes Expeditions||Landscapes"
"d86c5033-4b84-4cc1-afae-8a9cdd60b47b","Africa Bob Drewes Expeditions"
"bfb843a3-79c1-4c3e-9b3f-32bd3116e360","Africa Bob Drewes Expeditions||Culture"
"741d876b-8919-4b9b-80ab-20f227449330","Alcazar (Seville, Spain)||Architectural details||Buildings"
"e741e4d1-9b77-428a-b031-30399738938d","Africa Bob Drewes Expeditions||Culture"
"53dab975-08a4-4d62-87ca-3e414a21e655","Africa Bob Drewes Expeditions||Invertebrates"
"36888d9d-f331-4e42-ad3c-832dfd67b3a4","Africa Bob Drewes Expeditions||Culture"
"ced28aab-8f0d-49d5-a658-3f120773db21","Africa Bob Drewes Expeditions||Amphibians"
"4bac5aab-c2e7-499a-be95-6aa4f16eb88b","Africa Bob Drewes Expeditions||Culture"
"2d36f7a4-bc27-4645-8de2-af992010712d","Africa Bob Drewes Expeditions||Invertebrates"
"561bd45d-9eff-48e9-902b-8936ae092308","Africa Bob Drewes Expeditions||Culture"
"f6592911-0718-4dbe-8489-8c2cc3135e75","Africa Bob Drewes Expeditions"
"de1b237e-fffc-424f-a5ed-fba67e0436cb","Africa Bob Drewes Expeditions||Amphibians"
"c9e8b052-de2b-4d96-a722-a3c205d8408b","Africa Bob Drewes Expeditions||Culture"
"15d8cce4-2cc8-4a37-8b8c-f2e9fea5c7bc","Alcazar (Seville, Spain)||Architectural details||Buildings"
"47243eef-4fa5-4263-96f7-9fe486221fb3","Africa Bob Drewes Expeditions||Culture"
"4e4fed4b-e29d-4136-ab9c-8384e7eb89c0","Africa Bob Drewes Expeditions"
"aa7748b6-dd4e-4407-ba05-1b197cffa81c","Africa Bob Drewes Expeditions||Reptiles"
"93ef56cf-9cbc-4218-a53a-486db9eb5b14","Africa Bob Drewes Expeditions||Culture"
"a630e28e-025c-4398-abd2-0807a60a513e","Africa Bob Drewes Expeditions||Culture"
"f97d5449-e765-4e91-b008-c795e8063183","Africa Bob Drewes Expeditions"
"0de791a1-2f4c-447f-9326-dcbea8693379","Africa Bob Drewes Expeditions||Culture"
"ce297224-ce7f-4b97-9de6-11ea3bc801e2","Africa Bob Drewes Expeditions||Plants"
"a6ac8e3c-0d93-46f7-8ad3-143ac4b221c0","Africa Bob Drewes Expeditions||Landscapes"
"5d821049-831b-4277-84eb-2231bfbf7c24","Africa Bob Drewes Expeditions||Plants"
"3962bd86-a219-47fe-b632-91cfa8339092","Alcazar (Seville, Spain)||Buildings||Carriages and carts"
"ff7ce599-968d-4041-9aac-63d941e23543","Africa Bob Drewes Expeditions||Landscapes"
"33be2e58-1bf8-452b-9323-88be67ca9679","Africa Bob Drewes Expeditions"
"1ab8d8d3-7109-4bdc-9fe5-3f8cd4adb684","Africa Bob Drewes Expeditions||Fish"
"cd5c213d-664c-47ee-a5c4-8f2ebe3156f4","Africa Bob Drewes Expeditions||Amphibians"
"a6dd31df-e5e5-44fa-9826-c6e285ab7dd1","Africa Bob Drewes Expeditions||Fish"
"77f06699-4014-4ae1-8321-511c2ca30b60","Africa Bob Drewes Expeditions||Mammals"
"26865c8d-f4a3-4650-a24f-922e337a3ac4","Africa Bob Drewes Expeditions||Plants"
"75e2e140-4262-482b-a6b1-d0bce8f3ed0f","Africa Bob Drewes Expeditions"
"4d60a65d-b1d2-456f-9d46-7b15735d9231","Africa Bob Drewes Expeditions||Birds"
"5ed354d9-27c2-4896-94f5-2910a6e7ba15","Africa Bob Drewes Expeditions"
"d40fd44a-119d-408a-b34d-99a474b8b69f","Alcazar (Seville, Spain)||Buildings||Carriages and carts"
"22ec0564-fdc9-40f6-a723-147b3bb2fe7a","Africa Bob Drewes Expeditions"
"223de158-b38a-449c-a87e-7bb6ade32249","Africa Bob Drewes Expeditions"
"a1f6e61c-4112-4f49-b79d-209d9e35768d","Africa Bob Drewes Expeditions||Invertebrates"
"02f56402-36bb-4400-ae9d-5dd623dfea15","Africa Bob Drewes Expeditions||Landscapes"
"e255fc43-7826-4842-97ce-f4989cc24fbf","Africa Bob Drewes Expeditions||Landscapes"
"c73b1edb-30bf-48ba-9572-a7bc62f63d78","Africa Bob Drewes Expeditions"
"492767e1-8488-4871-a9de-3d43e68d963f","Africa Bob Drewes Expeditions"
"458df9fb-85cb-42a6-a462-6d647b94e70c","Africa Bob Drewes Expeditions||Reptiles"
"3b6e0ac8-cbfa-4c9d-8add-f3ceb45e79e4","Africa Bob Drewes Expeditions"
"c7a73a58-07ad-4286-b454-1e921154dcf6","Africa Bob Drewes Expeditions||Reptiles"
"1565ea2b-b645-4739-8eb5-135baf6b3382","Buildings||Churches||Ships"
"d8708ac3-1a28-4b07-b717-8be587e888e7","Africa Bob Drewes Expeditions"
"2be7729f-a734-4cf2-b942-94fb88dbef69","Africa Bob Drewes Expeditions||Amphibians"
"cc0c7579-c4bd-4cb9-b4ac-136ec27bd0d2","Africa Bob Drewes Expeditions||Fish"
"80efc050-58d4-45a8-95cc-ab0302f989c7","Africa Bob Drewes Expeditions||Amphibians"
"9a93104e-5050-489b-9135-3689e092c69a","Africa Bob Drewes Expeditions"
"6ba49f16-37fd-45fd-8420-1344f434a078","Africa Bob Drewes Expeditions||Reptiles"
"c2c2bcaf-9714-4534-963a-d54196c9b642","Africa Bob Drewes Expeditions||Reptiles"
"5f60b2ff-29f2-4edc-8013-45fd38a89b72","Africa Bob Drewes Expeditions"
"4045fde1-2738-4d20-a9f7-2992bfbc7db1","Africa Bob Drewes Expeditions"
"728e4fa6-b412-400a-9a9d-4e8886a9eecc","Africa Bob Drewes Expeditions||Amphibians"
"8b1b8474-780e-4d83-b504-6df5df3b0b28","Buildings||Churches||Landscapes"
"6925505e-713e-422b-94c0-e13185d46f77","Africa Bob Drewes Expeditions||Landscapes"
"4cff6f70-bf21-43ed-922a-b3f58149adb7","Africa Bob Drewes Expeditions||Culture"
"3cfe6b30-4674-4c6e-ba94-7f8cde2adc2c","Africa Bob Drewes Expeditions"
"1d4e554f-c907-4c47-80c0-edaa2f05662d","Africa Bob Drewes Expeditions||Amphibians"
"df725829-5afe-4ea8-9104-ff6c5da0282c","Africa Bob Drewes Expeditions"
"033cd486-a0e2-415e-aaf6-e09c89652193","Africa Bob Drewes Expeditions"
"a982d4c8-35a3-441a-ae1c-15f2906e5546","Africa Bob Drewes Expeditions"
"58a47e69-d99e-4e7a-928c-b71b9a72b2aa","Africa Bob Drewes Expeditions"
"f4de7f4a-b1d5-4a9f-aabd-e4a1167c9f74","Africa Bob Drewes Expeditions"
"c4cc673a-2236-4d83-b2e1-b2d3d2d8d175","Africa Bob Drewes Expeditions||Landscapes"
"b752c5d8-5020-4280-80cf-4fe381421c59","Buildings||Churches"
"2da55703-80a4-4f6f-89a8-fa64638f3ebf","Africa Bob Drewes Expeditions||Iwamoto, Tomio, 1939-"
"b374b103-4dcb-47d9-9d25-7ebe53770d6c","Africa Bob Drewes Expeditions||Reptiles"
"31f57d95-1960-4fea-836d-8d8535785704","Africa Bob Drewes Expeditions||Culture"
"e61e1830-4648-482a-be3d-c5060a55d83f","Africa Bob Drewes Expeditions||Amphibians"
"10ba1e63-88ed-4596-a627-1877019472cc","Africa Bob Drewes Expeditions"
"13f110d9-0142-4833-a916-b483dee615c7","Africa Bob Drewes Expeditions||Culture"
"430c4d4e-4e60-4944-b35b-62dec4f6620b","Africa Bob Drewes Expeditions||Culture"
"3c5cb750-8ede-47d3-8b0f-5068f5182bb7","Africa Bob Drewes Expeditions||Landscapes"
"df2702b7-c432-4022-9056-37ebb470716e","Africa Bob Drewes Expeditions"
"717b995a-097a-4986-bb3b-d91111f8702f","Africa Bob Drewes Expeditions||Landscapes"
"57d35b30-dcda-4919-a514-65e4149807c2","Buildings||Carriages and carts||Churches"
"b48a82ec-8c77-4a91-9734-3405b0ae5278","Africa Bob Drewes Expeditions"
"6f9adbd8-ba9f-4ea5-ba9a-99d81ab9e6f9","Africa Bob Drewes Expeditions"
"40efd225-6544-45b2-bc4d-ebd42e51367d","Africa Bob Drewes Expeditions"
"7fd9337e-cfa5-4b16-9c5b-175a7a17eb88","Africa Bob Drewes Expeditions"
"04a208be-91d3-47db-b5eb-303dfe7caacf","Africa Bob Drewes Expeditions"
"c7292b60-a52f-4a1f-b9af-24a28c14a045","Africa Bob Drewes Expeditions||Landscapes"
"61f7d214-6946-4257-9790-212f26c5d0b8","Africa Bob Drewes Expeditions"
"afb609da-211a-40ae-a8ac-bfeced4dfe8b","Africa Bob Drewes Expeditions||Birds"
"5f9030e4-6bbd-46a1-9660-8c42feb91e19","Africa Bob Drewes Expeditions||Landscapes"
"ac0498c4-9ce1-4094-9be4-558085980236","Africa Bob Drewes Expeditions||Reptiles"
"635ad98d-36ac-4adc-8ac6-b8d5025959e1","Alcazar (Seville, Spain)||Buildings||Churches"
"a2b795dd-5012-447c-95d4-b4f1c33ea7d8","Africa Bob Drewes Expeditions||Birds"
"cc0bdec7-122e-41dd-a6f7-a3e9f8ea455a","Africa Bob Drewes Expeditions||Amphibians"
"603db927-992d-4bce-b863-e06bc22f5966","Africa Bob Drewes Expeditions||Landscapes"
"cfe5eda1-20ef-44b6-982e-598ec5276b3b","Africa Bob Drewes Expeditions||Reptiles"
"25948ca3-d252-4f04-a2ef-c9255ea50bbe","Africa Bob Drewes Expeditions"
"f0088248-3bee-40a4-8591-8dc804d7fe6e","Africa Bob Drewes Expeditions||Landscapes"
"4bbc5aa2-e36b-44c7-8f44-38c277b698fc","Africa Bob Drewes Expeditions||Amphibians"
"f699a20b-3b17-46fa-afc3-59eda0cf97b2","Africa Bob Drewes Expeditions||Amphibians"
"94fca2ba-7a76-49c2-a911-09efe2d2030f","Africa Bob Drewes Expeditions||Amphibians"
"957cfdd0-eade-4337-93b5-5bd9b9a03a92","Africa Bob Drewes Expeditions||Landscapes"
"ea298f6f-5a60-4d8d-b29a-46b31a8c5cac","Buildings||Churches"
"b74bc589-0633-4113-a84e-62e09ddb17e2","Africa Bob Drewes Expeditions||Culture"
"0eb8771c-d48a-4095-a6ca-651c35e53e81","Africa Bob Drewes Expeditions||Invertebrates"
"bfa4123c-abe3-4952-80e0-b05f9952ac28","Africa Bob Drewes Expeditions"
"98e53092-0b42-4398-a3a6-a9873db77d41","Africa Bob Drewes Expeditions"
"e1167862-e1cf-4d5c-ba37-fa5b7c05c172","Africa Bob Drewes Expeditions||Iwamoto, Tomio, 1939-"
"b99a9368-f762-426f-a5a8-672803d04986","Africa Bob Drewes Expeditions"
"700719a5-901b-4241-95cc-2a2920ab33c1","Africa Bob Drewes Expeditions||Iwamoto, Tomio, 1939-"
"7a8cd987-b590-433b-b23a-cd99f854d1e0","Africa Bob Drewes Expeditions"
"1b3daa30-b6b9-4754-8fb8-24640732481c","Africa Bob Drewes Expeditions"
"aee13028-b471-4ee2-8b53-cc865104fc8b","Africa Bob Drewes Expeditions"
"e44a46e7-2eb8-49fa-89e9-0d826ddda203","Alcazar (Seville, Spain)||Buildings||Carriages and carts||Churches"
"aeee3641-73e7-42c2-9da3-d5777d852937","Africa Bob Drewes Expeditions||Reptiles"
"5c4de966-14f3-40c8-8565-38259781c127","Africa Bob Drewes Expeditions||Amphibians"
"16fdd820-10a1-45d8-bb2a-659d3e39a5d5","Africa Bob Drewes Expeditions"
"7a9a27ec-1c95-4b6b-b508-99cf0a7a0160","Africa Bob Drewes Expeditions||Amphibians"
"c2d4bb55-070c-4718-888e-c5051c4e1002","Africa Bob Drewes Expeditions||Culture"
"27c7a480-b5ff-407d-8fec-47e51feed0e7","Africa Bob Drewes Expeditions||Invertebrates"
"9d8fe59f-2773-4f08-9b71-dcce3a65c03f","Africa Bob Drewes Expeditions||Culture"
"9ea723de-bb2d-4307-b908-2601313fa882","Africa Bob Drewes Expeditions"
"f64aa82c-a898-40f4-8165-bea0517ecd2d","Africa Bob Drewes Expeditions"
"0ef1cdd0-db83-4bcf-8be6-3957baf66c3f","Africa Bob Drewes Expeditions"
"0247df74-d319-461c-8b23-733478aec477","Alcazar (Seville, Spain)||Architectural details||Buildings||Churches||Graves"
"1e246f1f-7455-4b7c-b477-e86fecf32b1e","Africa Bob Drewes Expeditions||Amphibians"
"f215f8e7-ec53-401d-8781-3f3b7c865000","Africa Bob Drewes Expeditions||Amphibians"
"40a20299-2a53-442d-a9df-550a8b8e13ee","Africa Bob Drewes Expeditions||Invertebrates"
"40371802-bd5f-4ed2-b7fa-bcc89af2428d","Africa Bob Drewes Expeditions||Reptiles"
"81bdc249-0d69-4ab7-8699-0953f467d6e5","Africa Bob Drewes Expeditions||Culture"
"fa91fc26-1692-42ce-b96e-e4fe0bbed214","Africa Bob Drewes Expeditions||Culture"
"c28b00e9-1fdf-4544-9c49-5c47e81000f8","Africa Bob Drewes Expeditions"
"0f35dbf6-0519-4264-9475-6eb811b4bff0","Africa Bob Drewes Expeditions||Culture"
"3b8e9c74-8ddc-4455-a988-97324d3face4","Africa Bob Drewes Expeditions"
"3e579ad3-1363-4349-8103-2e4aa11a06f2","Africa Bob Drewes Expeditions||Culture"
"3d72581e-7759-4f81-a23b-5f080c92e78a","Buildings||Churches"
"5a3f07be-1e96-4726-9c92-bfe7494b8dbe","Africa Bob Drewes Expeditions||Fish"
"3cc6413f-08b2-4db7-a59f-76da6d07f2c1",""
"5b428488-4b99-4bd4-91bb-4a8e03c6fb70","Africa Bob Drewes Expeditions||Culture"
"0bedb358-be25-4605-ae1f-d4e7d3d319a7","Africa Bob Drewes Expeditions||Culture"
"31e19948-848f-4510-9600-9a177767a61d","Africa Bob Drewes Expeditions||Culture"
"a23cd5b4-e545-4bfc-98a7-61c274bfed79","Africa Bob Drewes Expeditions||Mammals"
"8b9cd2bf-310e-4a40-b376-e8bfd1fbba14","Africa Bob Drewes Expeditions||Culture"
"e8454ca1-5dd3-4c93-9fc8-5fd497291254","Africa Bob Drewes Expeditions||Culture"
"6a4ced19-5c46-4cf0-9f14-a0cbad97a098","Africa Bob Drewes Expeditions||Mammals"
"7a747a01-1911-42fa-9fa5-98d39ae5072d","Buildings||Churches"
"f59df899-22d5-41d9-9f3f-69f9dfcffd30","Africa Bob Drewes Expeditions||Reptiles"
"ac1afd8d-c651-465a-86f9-30a09697ecd6","Africa Bob Drewes Expeditions||Reptiles"
"b0870ae4-c03e-41b9-89cc-2d90677c2068","Africa Bob Drewes Expeditions"
"2b0d3616-d952-4aac-ae03-d4bf759e234e","Africa Bob Drewes Expeditions||Landscapes"
"f9918591-dc4f-4ddf-85ad-371a534af26f","Africa Bob Drewes Expeditions||Landscapes"
"30ee22af-6510-45d0-a5b0-a193f6dd8fe7","Africa Bob Drewes Expeditions||Landscapes"
"68b2f442-c103-4aae-8f78-f244dccd9ef0","Africa Bob Drewes Expeditions||Landscapes"
"fa398612-a906-4839-88b0-b29a34a65f49","Africa Bob Drewes Expeditions||Landscapes"
"1909b014-5d48-42b3-b2b4-208d7d6c0a35","Africa Bob Drewes Expeditions||Amphibians"
"68d5ecc3-a373-44e2-92f6-abd6893aaf92","Buildings||Churches"
"16934d29-1924-47d9-8dc8-69c1f565c046","Africa Bob Drewes Expeditions||Amphibians"
"d76cc4da-eac7-4dff-a543-388861e8b155","Africa Bob Drewes Expeditions"
"b3b5a68f-3aa6-447f-8a77-4af343310499","Africa Bob Drewes Expeditions||Landscapes"
"45422fb5-a61e-4b93-8528-27ba1e3a8361","Africa Bob Drewes Expeditions||Culture"
"f8dc8398-3a3a-45a8-9c75-0d1ebeadfa9b","Africa Bob Drewes Expeditions||Landscapes"
"02c41709-a934-47ce-9c85-f2854f14f053","Africa Bob Drewes Expeditions"
"fc74d5e3-17b9-4f73-861e-991d6c380277","Africa Bob Drewes Expeditions||Landscapes"
"4ac1641a-5bdc-4029-a83c-b6194afb0d29","Africa Bob Drewes Expeditions||Landscapes"
"b959b836-970b-46c0-aade-18cfdce7b257","Africa Bob Drewes Expeditions||Reptiles"
"1424c1ad-5fc3-46de-9f93-db4101d9eb9c","Africa Bob Drewes Expeditions||Landscapes"
"791748ab-0a90-42c9-932d-c38f99b7c400","Buildings"
"33530742-16d0-45d8-a682-2458848993fe","Africa Bob Drewes Expeditions||Culture"
"49e42e57-0b7c-4365-bc8c-04956295f2c6","Africa Bob Drewes Expeditions||Culture"
"1da68891-5e8b-4120-bc13-b662891af146","Africa Bob Drewes Expeditions"
"3778f0fa-ce1f-4cd7-9d8a-688c4d2128e1","Africa Bob Drewes Expeditions||Landscapes"
"a0d05221-92fd-437c-afcd-51e9040e4d47","Africa Bob Drewes Expeditions"
"5641108e-ce4f-4b64-88ff-fdf056bc3d16","Africa Bob Drewes Expeditions||Amphibians"
"a058122c-ff6c-4173-9d66-e79f96c06c32","Africa Bob Drewes Expeditions||Culture"
"c080d0dc-8ace-4379-89f5-185922927d8e","Africa Bob Drewes Expeditions||Culture"
"bc410d33-af61-4631-a016-d316f23be09f","Africa Bob Drewes Expeditions||Culture"
"9b3ef61b-3656-47a2-8dc1-3ce568f857a0","Africa Bob Drewes Expeditions||Culture"
"383cee04-eb14-49f6-b3b6-ee05248712ae","Buildings||Carriages and carts"
"1260d845-037e-4f40-af8b-34a1eab1583b","Africa Bob Drewes Expeditions||Culture"
"ca126efe-c31d-472b-88bd-eb8f749d304c","Africa Bob Drewes Expeditions||Landscapes"
"58ce51e4-cf16-41f2-b6fc-853d4442adb9","Africa Bob Drewes Expeditions||Amphibians"
"76d020aa-c1d5-454c-8857-e02ca1913b52","Africa Bob Drewes Expeditions||Culture"
"5728a563-b972-434c-9240-42497432a29c","Africa Bob Drewes Expeditions||Landscapes"
"dba1ba52-90c8-491a-ac49-702b1be31ad3","Africa Bob Drewes Expeditions"
"40aa8a6a-0bcc-43b5-8141-8e5be1cd2bcd","Africa Bob Drewes Expeditions||Landscapes"
"3b791c90-f874-4a05-9183-e302dfbaedab","Africa Bob Drewes Expeditions||Amphibians"
"596cc5e6-9e26-4c5f-8010-093079134540","Africa Bob Drewes Expeditions"
"17eeccdb-5024-41ee-b545-1b392c0ac341","Africa Bob Drewes Expeditions||Landscapes"
"1c0f4b10-4337-4ec9-bb6f-9b99c38815b6","Buildings"
"b0f476b2-1afb-4aa5-ae9a-011cbc82d037","Africa Bob Drewes Expeditions||Landscapes"
"a156a4a2-7142-4cc8-9c47-58cf741871b6","Africa Bob Drewes Expeditions||Reptiles"
